_,id,title,photo,date,creator,left,broadcast,verified,megagroup,restricted,signatures,min,scam,has_link,has_geo,slowmode_enabled,call_active,call_not_empty,fake,gigagroup,noforwards,join_to_send,join_request,forum,stories_hidden,stories_hidden_min,stories_unavailable,access_hash,username,restriction_reason,admin_rights,banned_rights,default_banned_rights,participants_count,usernames,stories_max_id,color,counter_x,from_messages_x,channel_request_x,channel_req_targeted_by_x,source_x,counter_y,from_messages_y,channel_request_y,channel_req_targeted_by_y,source_y,counter,from_messages,channel_request,channel_req_targeted_by,source
Channel,1897250172,MAFisJennyleemolina,"{'_': 'ChatPhoto', 'photo_id': 4945488523486669487, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08F\x99\x88\xce\xe6\xc88$~\xb4QE+\x14\x7f'}",2022-11-20 18:49:58+00:00,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,-6201025240199296886,redpillbabeechat,[],,,"{'_': 'ChatBannedRights', 'until_date': datetime.datetime(2038, 1, 19, 3, 14, 7, tzinfo=datetime.timezone.utc), 'view_messages': False, 'send_messages': False, 'send_media': False, 'send_stickers': False, 'send_gifs': False, 'send_games': False, 'send_inline': False, 'embed_links': False, 'send_polls': False, 'change_info': True, 'invite_users': False, 'pin_messages': True, 'manage_topics': False, 'send_photos': False, 'send_videos': False, 'send_roundvideos': False, 'send_audios': False, 'send_voices': False, 'send_docs': False, 'send_plain': False}",250,[],,,,,,,,,,,,,1.0,0.0,1.0,{'channels': ['redpillbabee']},['Jack_Posobiec']
Channel,1462338131,Donald J. Trump,"{'_': 'ChatPhoto', 'photo_id': 5100642395988536211, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\x8e\x17\x02\xdbvq\x81\x9f\xf3\xf9QE\x15/Vh\xb4I\x1f'}",2019-10-29 20:27:54+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2715137746187884143,real_DonaldJTrump,[],,,,639825,[],,,,,,,,,,,,,45.0,45.0,0.0,{'channels': ['self']},"['Jack_Posobiec', 'RaheemKassam', 'NationalPulse', 'TrumpChannel']"
Channel,1712474355,UkraineMaps,"{'_': 'ChatPhoto', 'photo_id': 5771699695612181167, 'dc_id': 4, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\x94\xdc\x89\xef\xb7#\xb6\xc5\x1f@h\xa2\x8a@\x7f'}",2022-03-28 17:45:46+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1956020257167106038,mapsukraine,[],,,,22201,[],,,,,,,,,,,,,1.0,1.0,0.0,{'channels': ['self']},['Jack_Posobiec']
Channel,1276534058,Senator Jake Hoffman,"{'_': 'ChatPhoto', 'photo_id': 4960719731648735625, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xab\x88\xbe\xcd\x8c\x8c\xe7\xad\x14QN\xc1s'}",2021-05-11 16:53:52+00:00,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,-273596734115555221,JakeHoffman,[],,,,2529,[],,,,,,,,,,,,,1.0,1.0,0.0,{'channels': ['self']},['Jack_Posobiec']
Channel,1732246036,Andrew Kloster,"{'_': 'ChatPhoto', 'photo_id': 5008316284345101071, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xab\x14R\x14\xc1\x18\x07\xd6\x8a(\xac\xeeu(\xa7\xb9'}",2022-06-19 20:40:56+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2299896975779213249,AndrewKloster,[],,,,794,[],,,,,,,,,,,,,2.0,2.0,0.0,{'channels': ['self']},['Jack_Posobiec']
Channel,1300461016,Marjorie Taylor Greene,"{'_': 'ChatPhoto', 'photo_id': 4997196472281836262, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\x8a9\xb7K\xe5\xed\xf7\xcd\x14Q[\xc4\xe1\xa9\xba?'}",2021-01-12 20:49:28+00:00,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,709253940047233985,RealMarjorieGreene,[],,,,89989,[],,,,,,,,,,,,,5.0,5.0,0.0,{'channels': ['self']},"['Jack_Posobiec', 'TrumpChannel']"
Channel,1411852291,The Moscow Times (EN),"{'_': 'ChatPhoto', 'photo_id': 5132086873764768556, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xad\xfb\xad\x9f\xc5\xbf\x1f\x86h\xa2\x8a\xee\xb1\x81'}",2021-06-17 12:55:53+00:00,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-7741928458505810248,moscowtimes_en,[],,,,4040,[],,,,,,,,,,,,,1.0,1.0,0.0,{'channels': ['self']},['Jack_Posobiec']
Channel,1253415143,Мариуполь сейчас 🇺🇦,"{'_': 'ChatPhoto', 'photo_id': 5429526385648587696, 'dc_id': 2, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xbb\xb2\xe1\xa7;\x88\xc6r=\xbe\x94QE\x0c\x13\xb1'}",2020-01-14 15:59:11+00:00,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,1385219991734178149,mariupolnow,[],,,,154799,[],,,,,,,,,,,,,1.0,1.0,0.0,{'channels': ['self']},['Jack_Posobiec']
Channel,1794672787,Мариуполь сейчас чат,"{'_': 'ChatPhoto', 'photo_id': 5257975998752864480, 'dc_id': 2, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\x97\xec_\xf4\xd3\xf4\xa2\x8a+\x8b\xeb5{\x95\xec\xa1\xd8'}",2022-03-02 13:18:09+00:00,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,4898637328858156103,mariupolnowchat,[],,,"{'_': 'ChatBannedRights', 'until_date': datetime.datetime(2038, 1, 19, 3, 14, 7, tzinfo=datetime.timezone.utc), 'view_messages': False, 'send_messages': False, 'send_media': True, 'send_stickers': True, 'send_gifs': True, 'send_games': True, 'send_inline': True, 'embed_links': True, 'send_polls': True, 'change_info': True, 'invite_users': False, 'pin_messages': True, 'manage_topics': True, 'send_photos': True, 'send_videos': True, 'send_roundvideos': True, 'send_audios': True, 'send_voices': True, 'send_docs': True, 'send_plain': False}",3631,[],,,,,,,,,,,,,1.0,0.0,1.0,{'channels': ['mariupolnow']},['Jack_Posobiec']
Channel,1777164947,President Q17,"{'_': 'ChatPhoto', 'photo_id': 5836923605840148376, 'dc_id': 4, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xae\xb3.\xdd\xbe\xfd\x00\xe9E\x14WT\x1b\xd4\x96\x7f'}",2021-12-11 21:51:29+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,-674673106136917715,Biden_Fake,[],,,,207,[],,,,,,,,,,,,,1.0,1.0,0.0,{'channels': ['self']},['Jack_Posobiec']
Channel,1672360211,Niko House News,"{'_': 'ChatPhoto', 'photo_id': 4999188198940847051, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08m\xcc\x92\xb0\xc2&\x00\xea}8\xa2\x8a(lVG'}",2021-10-21 19:00:43+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,8781304309040701797,nikohousert,[],,,,871,[],,,,,,,,,,,,,1.0,1.0,0.0,{'channels': ['self']},['Jack_Posobiec']
Channel,1111072403,Комсомольская правда: KP.RU,"{'_': 'ChatPhoto', 'photo_id': 5269544755157652449, 'dc_id': 2, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xd2))\xb9\x0c\x1c\x88\xc7\xf0\xfa\x9a(\xa2\x8b\x0fs'}",2017-02-08 12:23:49+00:00,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,4300767413167255143,truekpru,[],,,,245851,[],,,,,,,,,,,,,1.0,1.0,0.0,{'channels': ['self']},['Jack_Posobiec']
Channel,1111348665,Милитарист,"{'_': 'ChatPhoto', 'photo_id': 5217435274164943281, 'dc_id': 2, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\x99\xa6\xb57b\x7f4\xe4q\xd7\x8e\x9f\xca\x8a(\xa0\x0f'}",2017-08-26 19:17:03+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1969285675419898519,infantmilitario,[],,,,271077,[],,,,,,,,,,,,,1.0,1.0,0.0,{'channels': ['self']},['Jack_Posobiec']
Channel,1236037451,Лик Войны,"{'_': 'ChatPhoto', 'photo_id': 5463423345585401013, 'dc_id': 2, 'has_video': False, 'stripped_thumb': b""\x01\x08\x08\x99'V\x94DpGc\x9a(\xa2\x80?""}",2018-04-28 05:03:53+00:00,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,-8566119176711007053,faceofwar,[],,,,110328,[],,,,,,,,,,,,,1.0,1.0,0.0,{'channels': ['self']},['Jack_Posobiec']
Channel,1214175257,Чат канала Лик Войны,"{'_': 'ChatPhoto', 'photo_id': 5255968445139369056, 'dc_id': 2, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\x89m\x9c\xb0\xfd\xd3\x10\x0e2\x08\xa2\x8a*X\xd1'}",2020-11-15 08:57:06+00:00,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,5199745817523323345,faceeban,[],,,"{'_': 'ChatBannedRights', 'until_date': datetime.datetime(2038, 1, 19, 3, 14, 7, tzinfo=datetime.timezone.utc), 'view_messages': False, 'send_messages': False, 'send_media': False, 'send_stickers': False, 'send_gifs': True, 'send_games': True, 'send_inline': True, 'embed_links': True, 'send_polls': True, 'change_info': True, 'invite_users': False, 'pin_messages': True, 'manage_topics': True, 'send_photos': False, 'send_videos': False, 'send_roundvideos': False, 'send_audios': False, 'send_voices': False, 'send_docs': False, 'send_plain': False}",491,[],,,,,,,,,,,,,1.0,0.0,1.0,{'channels': ['faceofwar']},['Jack_Posobiec']
Channel,1122846719,Zаписки мичмана Птичкина,"{'_': 'ChatPhoto', 'photo_id': 5371035571096502194, 'dc_id': 2, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xb3\xe6J\xf7\x83j\xb9L\xf5\x1d1E\x14R\x1d\xcf'}",2017-09-15 17:18:41+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-8514367369889635283,rusfleet,[],,,,44944,[],,,,,,,,,,,,,1.0,1.0,0.0,{'channels': ['self']},['Jack_Posobiec']
Channel,1633525712,Посольство России в Беларуси,"{'_': 'ChatPhoto', 'photo_id': 5296491813764446309, 'dc_id': 2, 'has_video': False, 'stripped_thumb': b""\x01\x08\x08\xaf\xfb\xaf'\xbe\xfa(\xa2\xb69\xcf""}",2022-02-26 16:58:00+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-1091640015291789655,RusEmbassyMinsk,[],,,,965,[],,,,,,,,,,,,,1.0,1.0,0.0,{'channels': ['self']},['Jack_Posobiec']
Channel,1138914412,Inside 🅉 Donetsk,"{'_': 'ChatPhoto', 'photo_id': 5301281664372160287, 'dc_id': 2, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xd6\xc3\xf9\x9d~Z(\xa2\x81X'}",2017-05-11 18:38:37+00:00,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,2142444969244346959,Doninside,[],,,,38737,[],,,,,,,,,,,,,1.0,1.0,0.0,{'channels': ['self']},['Jack_Posobiec']
Channel,1985590128,Inside ⚒ Chat,"{'_': 'ChatPhoto', 'photo_id': 5280806563134689614, 'dc_id': 2, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xd5\xc4\x9ens\xf2QE\x14\x01'}",2023-10-13 07:17:12+00:00,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,-3854518772034022423,doninchat,[],,,"{'_': 'ChatBannedRights', 'until_date': datetime.datetime(2038, 1, 19, 3, 14, 7, tzinfo=datetime.timezone.utc), 'view_messages': False, 'send_messages': False, 'send_media': False, 'send_stickers': False, 'send_gifs': False, 'send_games': False, 'send_inline': False, 'embed_links': False, 'send_polls': False, 'change_info': True, 'invite_users': False, 'pin_messages': True, 'manage_topics': False, 'send_photos': False, 'send_videos': False, 'send_roundvideos': False, 'send_audios': False, 'send_voices': False, 'send_docs': False, 'send_plain': False}",68,[],,,,,,,,,,,,,1.0,0.0,1.0,{'channels': ['Doninside']},['Jack_Posobiec']
Channel,1746608515,TruckersForFreedom,"{'_': 'ChatPhoto', 'photo_id': 6028434243358668468, 'dc_id': 4, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xb1qvU\xd4\xa4\x80`\xf2\xb9\xebE\x14R\x19'}",2022-01-29 14:21:51+00:00,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,-5586374192878115309,TruckersForFreedomGlobal,[],,,,36792,[],,,,,,,,,,,,,2.0,2.0,0.0,{'channels': ['self']},['Jack_Posobiec']
Channel,1892685933,Died Suddenly News (share this link: https://t.me/DiedSuddenlyNewsOriginal),"{'_': 'ChatPhoto', 'photo_id': 5983564299110562710, 'dc_id': 4, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xb0-\x89\x18\x00\xff\x00\xdff\x8a(\xa5\xca\x07'}",2022-11-01 17:04:52+00:00,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,356772516293065235,DiedSuddenlyNewsOriginal,[],,,"{'_': 'ChatBannedRights', 'until_date': datetime.datetime(2038, 1, 19, 3, 14, 7, tzinfo=datetime.timezone.utc), 'view_messages': False, 'send_messages': False, 'send_media': False, 'send_stickers': True, 'send_gifs': False, 'send_games': False, 'send_inline': False, 'embed_links': False, 'send_polls': True, 'change_info': True, 'invite_users': True, 'pin_messages': True, 'manage_topics': False, 'send_photos': False, 'send_videos': False, 'send_roundvideos': False, 'send_audios': True, 'send_voices': False, 'send_docs': False, 'send_plain': False}",18898,[],,,,,,,,,,,,,1.0,0.0,1.0,{'channels': ['TruckersForFreedomGlobal']},['Jack_Posobiec']
Channel,1516468820,Dr. Taylor Marshall,"{'_': 'ChatPhoto', 'photo_id': 5149977542856386974, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xa4\x15~\xc2_`\xce\xfcn\xefE\x14V\x8am\n\xc7'}",2022-01-24 17:48:56+00:00,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,-739388753680454320,drtaylormarshall,[],,,,162,[],,,,,,,,,,,,,1.0,1.0,0.0,{'channels': ['self']},['Jack_Posobiec']
Channel,1435947075,The Trumpist,"{'_': 'ChatPhoto', 'photo_id': 5782772971704792404, 'dc_id': 4, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xcf\xf9>\xc9\x8c.\xed\xdd{\xd1E\x14\x01'}",2020-11-30 08:37:04+00:00,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,-6692149630950204643,TheTrumpist,[],,,,86818,[],,,,,,,,,,,,,1.0,1.0,0.0,{'channels': ['self']},['Jack_Posobiec']
Channel,1371071380,The Trumpist Group,"{'_': 'ChatPhoto', 'photo_id': 4913708819218016982, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xce81(\xe0w\xa2\x8a(E\xb3'}",2021-01-19 08:55:42+00:00,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,5310796579449646759,TheTrumpistGroup,[],,,"{'_': 'ChatBannedRights', 'until_date': datetime.datetime(2038, 1, 19, 3, 14, 7, tzinfo=datetime.timezone.utc), 'view_messages': False, 'send_messages': False, 'send_media': False, 'send_stickers': False, 'send_gifs': False, 'send_games': False, 'send_inline': False, 'embed_links': True, 'send_polls': True, 'change_info': True, 'invite_users': False, 'pin_messages': True, 'manage_topics': False, 'send_photos': False, 'send_videos': False, 'send_roundvideos': False, 'send_audios': False, 'send_voices': False, 'send_docs': False, 'send_plain': False}",1203,[],,,,,,,,,,,,,1.0,0.0,1.0,{'channels': ['TheTrumpist']},['Jack_Posobiec']
Channel,1399513230,𝗣𝗮𝘂𝗹 𝗙𝗹𝗲𝘂𝗿𝗲𝘁 (𝗔𝗯𝘀𝗼𝗹𝘂𝘁𝗲𝟭𝟳𝟳𝟲) ✝️🗽🇺🇸,"{'_': 'ChatPhoto', 'photo_id': 5154472745822694295, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08hYE\xea\xe4\xb8\x97vH\x1dH\xff\x00\n(\xa2\x80\xb9'}",2021-01-12 04:11:42+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-8766184992798230145,Absolute1776,[],,,,44617,[],,,,,,,,,,,,,2.0,2.0,0.0,{'channels': ['self']},"['RaheemKassam', 'NationalPulse']"
Channel,1232038614,Gavin McInnes,"{'_': 'ChatPhoto', 'photo_id': 2075547752316643241, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b""\x01\x08\x08\xb0\x93Do\xcbo''\x00\xe7\x8e\x9d(\xa2\x8a\x00""}",2019-05-19 16:25:32+00:00,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,618205333132517406,RealGavinMcInnes,[],,,,13264,[],,,,,,,,,,,,,1.0,1.0,0.0,{'channels': ['self']},['JamesOKeefeIII']
Channel,1542612308,Gavin McInnes chat,"{'_': 'ChatPhoto', 'photo_id': 6145461089878520654, 'dc_id': 5, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\x99c\x84\xdf\xf2G\x99\xe6u\xcflt\xa2\x8a(\x03'}",2022-07-13 23:19:59+00:00,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,2103746669813483580,GavinMcInneschat,[],,,"{'_': 'ChatBannedRights', 'until_date': datetime.datetime(2038, 1, 19, 3, 14, 7, tzinfo=datetime.timezone.utc), 'view_messages': False, 'send_messages': False, 'send_media': False, 'send_stickers': True, 'send_gifs': True, 'send_games': True, 'send_inline': True, 'embed_links': True, 'send_polls': False, 'change_info': True, 'invite_users': False, 'pin_messages': True, 'manage_topics': False, 'send_photos': True, 'send_videos': True, 'send_roundvideos': False, 'send_audios': False, 'send_voices': False, 'send_docs': False, 'send_plain': False}",2429,[],,,,,,,,,,,,,1.0,0.0,1.0,{'channels': ['RealGavinMcInnes']},['JamesOKeefeIII']
Channel,1601278492,Project Veritas Action,"{'_': 'ChatPhoto', 'photo_id': 5010497212903434921, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xa1\x10B\x1bw\xdc\x02\x8a(\xa6M\x8f'}",2022-06-16 13:49:56+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-1021190463590421621,projectveritasaction,[],,,,24682,[],,,,,,,,,,,,,5.0,5.0,0.0,{'channels': ['self']},['JamesOKeefeIII']
Channel,1459890679,Trump Supporters Channel 🇺🇸,"{'_': 'ChatPhoto', 'photo_id': 3526623782077835199, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xaf\x15\xca\xa4J:|\xd8\xff\x00\xeb\xd1E\x15i\x8aH'}",2019-12-30 05:22:01+00:00,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,-172495787105786418,TrumpChannel,[],,,,187653,[],,,,,,,,,,,,,42.0,41.0,1.0,{'channels': ['self']},"['JamesOKeefeIII', 'TrumpChannel']"
Channel,1265936035,Conservatives On Telegram,"{'_': 'ChatPhoto', 'photo_id': 5021996163204753688, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xd2_;\xed\r\xbbo\x96\x07\x18\xa2\x8a)\x03\xd4'}",2021-01-14 22:48:49+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-7942461252692488513,ConservativesOnTelegram,[],,,,53152,[],,,,,,,,,,,,,8.0,8.0,0.0,{'channels': ['self']},"['JamesOKeefeIII', 'TrumpChannel']"
Channel,1420066358,Let’s Go Brandon (Official),"{'_': 'ChatPhoto', 'photo_id': 4992646465532832120, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xaaK\xc8\x08\x8d\xbe@p1\xdb\xbd\x14QT\x07'}",2021-02-21 17:57:23+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-5246032225299771083,LetsGoBrandon,[],,,,29257,[],,,,,,,,,,,,,19.0,19.0,0.0,{'channels': ['self']},['TrumpChannel']
Channel,1406147540,Fighting The Commies,"{'_': 'ChatPhoto', 'photo_id': 5091608881469172070, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\x96\x04\x7f+r\xae^&\xe3vs\x9e\xf4QE7\xb8\x93\xd0'}",2021-06-23 01:27:17+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3452050416056725641,FightingTheCommies,[],,,,36324,[],,,,,,,,,,,,,23.0,23.0,0.0,{'channels': ['self']},['TrumpChannel']
Channel,1294256027,Fearless Report,"{'_': 'ChatPhoto', 'photo_id': 5134389835228883726, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xcf\xf9<\xbfz(\xa2\xa0\xe9?'}",2019-06-04 17:51:42+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,6035527079543819743,FearlessReport,[],,,,156111,[],,,,,,,,,,,,,10.0,10.0,0.0,{'channels': ['self']},['TrumpChannel']
Channel,1451751909,MEME WAR,"{'_': 'ChatPhoto', 'photo_id': 5174750136830634570, 'dc_id': 1, 'has_video': True, 'stripped_thumb': b""\x01\x08\x08{\xbd\xcf\x9b\x80\xae@'\xee\x8e\x9f\x9e\x05\x14Q\\|\xcb\xb1,""}",2021-04-15 19:06:59+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2332731036068987268,MEMEWAR24,[],,,,16622,[],,,,,,,,,,,,,10.0,10.0,0.0,{'channels': ['self']},['TrumpChannel']
Channel,1443119244,BREAKING HEADLINES,"{'_': 'ChatPhoto', 'photo_id': 4922686151270181283, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\x85Z#\x19fRH\xe3\x9a(\xa2\xac\xd0'}",2021-04-09 02:36:17+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4855444534264406404,BREAKINGHEADLINES,[],,,,91601,[],,,,,,,,,,,,,26.0,26.0,0.0,{'channels': ['self']},['TrumpChannel']
Channel,1494683613,Taking Back America 🇺🇸,"{'_': 'ChatPhoto', 'photo_id': 5170509140093675933, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\x82)cH\t\xc6\x00#\xad\x14QN\xc5]\xa3'}",2021-03-07 14:00:07+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-4891811407069994873,TakingBackAmerica,[],,,,10463,[],,,,,,,,,,,,,6.0,6.0,0.0,{'channels': ['self']},['TrumpChannel']
Channel,1396332892,Dan Scavino FORCE🇺🇸🦅,"{'_': 'ChatPhoto', 'photo_id': 5111940389065042194, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xa3\x19\xcb\xa2\xa0^W<\x9c\x7f\x93E\x14R{\x9aCc'}",2021-03-19 17:45:45+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4313789408915685188,DanScavinoFORCE,[],,,,103534,[],,,,,,,,,,,,,26.0,26.0,0.0,{'channels': ['self']},['TrumpChannel']
Channel,1196783243,Trending Politics,"{'_': 'ChatPhoto', 'photo_id': 5174938569930811747, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xba\xa2\xe4JT\xb1<\xe7=\xb1E\x14P;\x9f'}",2021-01-09 21:10:40+00:00,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,-7321823980782770291,trendingpolitics,[],,,,16187,[],,,,,,,,,,,,,9.0,9.0,0.0,{'channels': ['self']},['TrumpChannel']
Channel,1283286173,Candace Owens On Fire🔥,"{'_': 'ChatPhoto', 'photo_id': 5023888487140665926, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xac\xb2\xa1r}\xf8>\xd4QE""\x8f'}",2021-02-08 06:58:24+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-7699100418218350462,CandaceOnFire,[],,,,37457,[],,,,,,,,,,,,,4.0,4.0,0.0,{'channels': ['self']},['TrumpChannel']
Channel,1446225709,James Woods,"{'_': 'ChatPhoto', 'photo_id': 5107398452559587399, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xa7\x14\x8a m\xc3\x83\xc0\xcd\x14Q@\x1f'}",2020-06-07 06:23:34+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-4770529920014294781,JamesWoodsFans,[],,,,107902,[],,,,,,,,,,,,,12.0,12.0,0.0,{'channels': ['self']},['TrumpChannel']
Channel,1447597072,Catturd Fan Club,"{'_': 'ChatPhoto', 'photo_id': 5026085676445182343, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08o\xd8\xd4i\xbb\x8a(\x93nI=z\xd1E\x14\x87s'}",2021-02-11 19:03:09+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2705852088095046455,CatturdFanClub,[],,,,34755,[],,,,,,,,,,,,,17.0,17.0,0.0,{'channels': ['self']},['TrumpChannel']
Channel,1430198615,Lee Zeldin,"{'_': 'ChatPhoto', 'photo_id': 5150145342933674230, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\x8aWh\xb2\x8a\xb9*7g\x19\xa2\x8a)\xd9\x01'}",2021-04-08 14:17:35+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2665742062583500357,LeeZeldin,[],,,,1507,[],,,,,,,,,,,,,2.0,2.0,0.0,{'channels': ['self']},['TrumpChannel']
Channel,1423461839,Sebastian Gorka ️️️,"{'_': 'ChatPhoto', 'photo_id': 5148074919588899648, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b""\x01\x08\x08\xb2\xb3\xa0\x9f\xe5\x05\x9f'\xe6\xfe\x94QE$\xca\x92\xb1""}",2021-02-02 01:59:51+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1724259187106663525,GorkaBeast,[],,,,4283,[],,,,,,,,,,,,,2.0,2.0,0.0,{'channels': ['self']},['TrumpChannel']
